Date,Open,High,Low,Close,Adj Close,Volume,Ticker Symbol,Publish Date,Title,Body Text,URL,Negative Score,Neutral Score,Positive Score,Compound Score
2017-11-30,74.84581756591797,76.62051391601562,74.6444320678711,76.43171691894531,66.06245422363281,8539922,RTX,2017-11-30,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.25% By Investing.com,"Published Nov 30, 2017 03:25PM ET Updated Nov 30, 2017 03:30PM ET

© Reuters. U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.25%

UNH -0.74% Add to/Remove from Watchlist ATIS 0.00% Add to/Remove from Watchlist PAVM -2.91% Add to/Remove from Watchlist MYSZ -0.47% Add to/Remove from Watchlist VIX 0.00% Add to/Remove from Watchlist GLBR +0.00% Add to/Remove from Watchlist HCA +0.80% Add to/Remove from Watchlist DJUSTC +0.15% Add to/Remove from Watchlist DJUSEN +0.55% Add to/Remove from Watchlist DJUSIN +1.72% Add to/Remove from Watchlist IMMR 0.00% Add to/Remove from Watchlist EVEPQ 0.00% Add to/Remove from Watchlist IXIC +0.55% Add to/Remove from Watchlist US500 +0.59% Add to/Remove from Watchlist RTX +1.03% Add to/Remove from Watchlist GE +0.57% Add to/Remove from Watchlist TGT +0.72% Add to/Remove from Watchlist JNJ +2.41% Add to/Remove from Watchlist MU -0.25% Add to/Remove from Watchlist KR +0.76% Add to/Remove from Watchlist BBWI +3.91% Add to/Remove from Watchlist JNPR +0.44% Add to/Remove from Watchlist GS +2.06% Add to/Remove from Watchlist DIS -0.15% Add to/Remove from Watchlist DJI +0.82% Add to/Remove from Watchlist

Investing.com – U.S. stocks were higher after the close on Thursday, as gains in the , and sectors led shares higher.

At the close in NYSE, the added 1.25% to hit a new all time high, while the index climbed 0.76%, and the index climbed 0.63%.

The best performers of the session on the were Goldman Sachs Group Inc (NYSE: ), which rose 3.12% or 7.52 points to trade at 248.88 at the close. Meanwhile, United Technologies Corporation (NYSE: ) added 2.94% or 3.47 points to end at 121.63 and UnitedHealth Group Incorporated (NYSE: ) was up 2.51% or 5.57 points to 227.70 in late trade.

The worst performers of the session were General Electric Company (NYSE: ), which fell 1.38% or 0.26 points to trade at 18.23 at the close. Johnson & Johnson (NYSE: ) declined 0.50% or 0.70 points to end at 139.11 and Walt Disney Company (NYSE: ) was down 0.32% or 0.34 points to 104.91.

The top performers on the S&P 500 were L Brands Inc (NYSE: ) which rose 6.92% to 56.16, Kroger Company (NYSE: ) which was up 6.03% to settle at 25.85 and HCA Holdings Inc (NYSE: ) which gained 5.98% to close at 84.93.

The worst performers were Juniper Networks Inc (NYSE: ) which was down 6.17% to 27.69 in late trade, Micron Technology Inc (NASDAQ: ) which lost 2.88% to settle at 42.48 and Target Corporation (NYSE: ) which was down 2.59% to 60.08 at the close.

The top performers on the NASDAQ Composite were My Size Inc (NASDAQ: ) which rose 54.47% to 1.01, EV Energy Partners LP (NASDAQ: ) which was up 24.79% to settle at 0.761 and Immersion Corporation (NASDAQ: ) which gained 24.74% to close at 7.43.

The worst performers were Meridian Waste Solutions Inc (NASDAQ: ) which was down 19.53% to 1.03 in late trade, Global Brokerage Inc Class A (NASDAQ: ) which lost 18.35% to settle at 0.49 and PAVmed Inc (NASDAQ: ) which was down 17.91% to 3.07 at the close.

Rising stocks outnumbered declining ones on the New York Stock Exchange by 1750 to 1404 and 33 ended unchanged; on the Nasdaq Stock Exchange, 1345 rose and 1206 declined, while 85 ended unchanged.

Shares in UnitedHealth Group Incorporated (NYSE: ) rose to all time highs; up 2.51% or 5.57 to 227.70.

The , which measures the implied volatility of S&P 500 options, was up 3.46% to 11.07.

Gold Futures for December delivery was down 0.60% or 7.71 to $1274.39 a troy ounce. Elsewhere in commodities trading, Crude oil for delivery in January fell 0.07% or 0.04 to hit $57.26 a barrel, while the February Brent oil contract rose 0.13% or 0.08 to trade at $62.61 a barrel.

EUR/USD was up 0.46% to 1.1902, while USD/JPY rose 0.51% to 112.50.

The US Dollar Index Futures was down 0.26% at 92.98.",https://www.investing.com/news/stock-market-news/us-stocks-higher-at-close-of-trade-dow-jones-industrial-average-up-125-936416,0.036,0.924,0.04,-0.25
2017-12-04,76.26180267333984,76.73379516601562,75.53178405761719,75.54436492919922,65.29549407958984,4380714,RTX,2017-12-04,VanEck Vectors Morningstar Wide Moat ETF (MOAT) November Summary By Seeking Alpha,Please try another search,https://www.investing.com/news/stock-market-news/vaneck-vectors-morningstar-wide-moat-etf-moat-november-summary-948138,0.0,0.566,0.434,0.3182
2017-12-06,76.24921417236328,76.40025329589844,75.75204467773438,76.27438354492188,65.92646789550781,4143159,RTX,2017-12-06,Airbus faces hectic December to meet 2017 delivery goal By Reuters,"Published Dec 06, 2017 03:49PM ET

© Reuters. FILE PHOTO - The logo of Airbus Group is seen at the Airbus Helicopters Paris-Le Bourget plant dedicated to the production and the renovation of helicopters blades, in Dugny

BA +0.96% Add to/Remove from Watchlist RTX +1.03% Add to/Remove from Watchlist DAL +3.05% Add to/Remove from Watchlist

PARIS (Reuters) - Airbus lagged Boeing (NYSE: ) in jet production and sales in the first 11 months of the year but left itself a shot at meeting full-year delivery targets after unblocking delayed engine supplies for its upgraded A320neo jet, company data showed on Wednesday.

The European planemaker handed over 74 jets in November to bring total deliveries in the first 11 months to 591 aircraft.

That included twice as many A320neo-family aircraft as in the same month last year, as Airbus emerges from a two-year bottleneck in the availability of engines for the new model from U.S. supplier Pratt & Whitney (N: ).

November's tally means Airbus needs to roughly repeat a monthly record of 111 deliveries seen in December last year to meet its core target of more than 700 deliveries in 2017.

Airbus in October abandoned an informal goal of 720 jet deliveries that was higher than its official target of 700, but investors have welcomed indications that it is sticking to the underlying goal after resolving supply chain problems.

Airbus shares rose 0.3 percent on Wednesday.

Airbus chief operating officer and planemaking president Fabrice Bregier told French newspaper Les Echos this week that Airbus would deliver more than 700 aircraft in 2017, marking a new production record as engine delivery shortfalls ease.

For new business, Airbus reported 388 orders for the first 11 months, or a net total of 333 after cancellations.

It is seen unlikely to catch up rival Boeing in the 2017 order race but is on course to post more orders than deliveries for the eighth year if it can finalize a record order for 430 jets announced at the Dubai Airshow last month.

Airbus started the year warning the ratio of net orders to deliveries or book-to-bill ratio would fall below 1 in 2017 for the first time since 2009. But it has seen higher-than-expected demand for single-aisle jets, while finding itself outsold more than three to one by Boeing in the contest for wide-body jets.

The two planemakers are now competing to sell 100 single-aisle jets to Delta Air Lines (N: ) and industry sources say some wide-body orders are still potentially up for grabs.

Between Jan. 1 and Nov. 28, Boeing sold 787 aircraft, or 662 after cancellations.

Boeing's November delivery data is not yet available but it is expected to keep its title as the world's largest jetmaker by delivering more than Airbus for the sixth year running in 2017.",https://www.investing.com/news/stock-market-news/airbus-faces-hectic-december-to-meet-2017-delivery-goal-962122,0.035,0.935,0.031,-0.2023
2017-12-11,77.36312103271484,77.74071502685547,77.09251403808594,77.5959701538086,67.06877136230469,4985488,RTX,2017-12-11,Global arms sales on the rise again By Seeking Alpha,Please try another search,https://www.investing.com/news/stock-market-news/global-arms-sales-on-the-rise-again-976328,0.0,0.566,0.434,0.3182
2017-12-13,77.72183990478516,78.48332214355469,77.58338928222656,78.22529602050781,67.61271667480469,8274082,RTX,2017-12-13,Delta may place order for 100 Airbus A321neo jets: sources By Reuters,"Published Dec 13, 2017 05:15PM ET

© Reuters. FILE PHOTO - Passengers check in at a counter of Delta Air Lines in Mexico City

BA +0.96% Add to/Remove from Watchlist AIR +1.38% Add to/Remove from Watchlist RTX +1.03% Add to/Remove from Watchlist DAL +3.05% Add to/Remove from Watchlist

PARIS/NEW YORK (Reuters) - Delta Air Lines (N: ) looked close on Wednesday to placing an order for 100 Airbus (PA: ) A321neo jets in a boost for the European planemaker as it tries to narrow a 2017 order gap against Boeing (N: ), two people familiar with the matter said.

The preliminary selection, first reported by CNN, follows a fierce competition and is subject to approval at a board meeting later on Wednesday, which could still alter or delay the decision, the people said.

Such a deal would be worth $12.7 billion at list prices, but would typically involve steep discounts.

Delta and both planemakers declined comment.

The A321neo has a significant lead in market share over equivalent Boeing narrowbody models, but faces potential competition from a new mid-market jet being studied by Boeing and for which the U.S. firm may start seeking offers next year.

But the endorsement from the second largest U.S. airline by passenger traffic, known as one of the industry's pickiest buyers, brings respite to Airbus after a year marked by a slowdown in sales and internal management tensions.

It is also a boost for United Technologies subsidiary Pratt & Whitney (N: ), which is likely to win an engine contract to power the A321neo aircraft, industry sources said.

Airbus has been in discussions with Pratt & Whitney to ensure that enough engines are available to support the pledge to supply 100 jets to Delta as the U.S. engine maker works through recent industrial problems, they added.

Pratt & Whitney, which competes with French-American venture CFM International to power the A320 family, declined to comment.

Delta's decision to side with Airbus jets over the Boeing model came as no surprise to people in the industry, who have for months watched as tensions continued to escalate between the two U.S.-based companies.

Their relationship began to strain in October when Boeing successfully lobbied the U.S. Commerce Department to propose trade duties of nearly 300 percent on Delta's order of CSeries jets from rival planemaker Canada-based Bombardier Inc.

Boeing had alleged that Bombardier received illegal subsidies from the Canadian government, allowing the planemaker to dump the 75 jets at ""absurdly low"" prices.

""Boeing had a double disadvantage here. Political, over the trade complaint, and technical in that most of the market seems to be preferring the Airbus (model),"" Teal Group analyst Richard Aboulafia said.",https://www.investing.com/news/stock-market-news/delta-may-place-order-for-100-airbus-a321neo-jets-sources-988764,0.071,0.843,0.086,0.705
2017-12-14,78.35746002197266,78.58401489257812,77.65890502929688,77.88545989990234,67.31897735595703,4820390,RTX,2017-12-14,Delta Air Lines to place order for Airbus jets By Reuters,"Published Dec 14, 2017 09:32AM ET

© Reuters. FILE PHOTO: A Delta Airlines aeroplane is seen inside of a hangar in Mexico City

DJI +0.82% Add to/Remove from Watchlist BA +0.96% Add to/Remove from Watchlist AIR +1.38% Add to/Remove from Watchlist RTX +1.03% Add to/Remove from Watchlist DAL +3.05% Add to/Remove from Watchlist DJUSCG +2.12% Add to/Remove from Watchlist

NEW YORK (Reuters) - Delta Air Lines (N: ) said on Thursday it will place a firm order for 100 Airbus (PA: ) A321neo jets and an optional order for 100 of the aircraft. Delta, the No. 2 U.S. airline by passenger traffic, said in a filing with the U.S. Securities and Exchange Commission that it expects deliveries to begin in the first quarter of 2020, with new aircraft arriving through 2023.

CNN and Reuters reported yesterday that Airbus had beaten out rival Boeing Co (N: ) for the order, boosting Airbus' leading share of the market for narrowbody models, while highlighting the increasingly fraught relationship between Delta and Chicago-based Boeing.

The two U.S. companies' relationship began to fray in October when Boeing successfully lobbied the U.S. Commerce Department to propose trade duties of nearly 300 percent on Delta's order of CSeries jets from Canada's Bombardier Inc.

The carrier declined to say whether the disagreement between the two planemakers had any effect on its decision to go with Airbus.

""This is the right transaction at the right time for our customers, our employees and our shareholders,"" Chief Executive Ed Bastian said in a statement.

Delta's decision also gives lift to United Technologies (N: ) subsidiary Pratt & Whitney, which the carrier said had won the contract for the engines that will power the A321neo aircraft.

In the same SEC filing, Delta also said it now expects operating margin of 11 percent for the fourth quarter, compared with the 11 percent to 13 percent it had previously forecast Delta Air Lines' shares were up 2 percent in premarket trading. Up to Wednesday's close, Delta's stock had risen 9 percent this year, compared with a 20.7 percent increase in the Jones U.S. Travel & Leisure index ( ).",https://www.investing.com/news/stock-market-news/delta-air-lines-to-place-order-for-airbus-jets-991469,0.021,0.92,0.059,0.91
2017-12-15,78.53996276855469,79.57205963134766,78.13719177246094,79.40213775634766,68.62989044189453,9841630,RTX,2017-12-15,"Exclusive: Safran, Zodiac deal expected to win unconditional EU approval","Published Dec 15, 2017 12:58PM ET

© Reuters. FILE PHOTO: The logo of French aircraft seats and equipment manufacturer Zodiac Aerospace is seen in Paris

BA +0.96% Add to/Remove from Watchlist AIR +1.38% Add to/Remove from Watchlist ZODC 0.00% Add to/Remove from Watchlist SAF +1.32% Add to/Remove from Watchlist COL 0.00% Add to/Remove from Watchlist GE +0.57% Add to/Remove from Watchlist RTX +1.03% Add to/Remove from Watchlist

By Foo Yun Chee

BRUSSELS (Reuters) - French aero engine maker Safran (PA: ) is set to secure an EU green light for its $7.7 billion bid for aircraft seat maker Zodiac Aerospace (PA: ) to create the world's third-largest aerospace supplier, a person familiar with the matter said on Friday.

Safran has said the deal would boost its position in making smarter and more connected aircraft, targeting planemakers such as Airbus (PA: ) and Boeing (N: ).

The merged entity would compete with U.S companies United Technologies (N: ) and General Electric (N: ).

The European Commission, which is scheduled to rule on the deal by Dec. 21, declined to comment. Safran also declined to comment.

The proposed takeover is one of several deals in the aerospace industry which includes United Technologies Corp's $23 billion plan to buy avionics maker Rockwell Collins Inc (N: ).

The Safran, Zodiac tie-up has already been given the regulatory go-ahead in Canada, Kenya, Mexico, Russia, South Africa, Turkey, the United States and pre-authorized in South Korea. Authorities in China and Brazil are also expected to clear the deal.",https://www.investing.com/news/stock-market-news/exclusive-eu-regulators-set-to-clear-safran-zodiac-deal--source-998217,0.0,0.914,0.086,0.9601
2017-12-18,79.76085662841797,80.26432037353516,79.46507263183594,79.74197387695312,68.92363739013672,6713684,RTX,2017-12-18,Lockheed hits 2017 F-35 delivery target despite production hiccups By Reuters,"Published Dec 18, 2017 04:07AM ET

© Reuters. A Lockheed Martin F-35B fighter is seen at the Royal International Air Tattoo at Fairford

BA +0.96% Add to/Remove from Watchlist BAES +0.91% Add to/Remove from Watchlist LDOF +1.88% Add to/Remove from Watchlist NOC +0.96% Add to/Remove from Watchlist LMT +0.39% Add to/Remove from Watchlist RTX +1.03% Add to/Remove from Watchlist BBDb +4.27% Add to/Remove from Watchlist 7011 +1.89% Add to/Remove from Watchlist

By Mike Stone

(Reuters) - Lockheed Martin Corp (N: ) said that it hit its 2017 target to deliver 66 F-35 fighter jets to the U.S. and its allies last week, despite production problems as the defense contractor built 40 percent more jets this year.

In September and October, the U.S. Defense Department halted shipments of F-35s for 30 days after a production error allowed corrosion to form around fasteners attaching body panels to the airframe.

It was the latest of several production issues that have arisen in the Pentagon's most expensive weapons program.

The F-35 is key for Lockheed, accounting for about a quarter of its total revenue. During the third quarter, sales at Lockheed's aeronautics business increased 14 percent to $4.7 billion, pulled higher by F-35 sales.

""I definitely see growth opportunities for the F-35 program and expect the program to grow much like the F-16 did, as countries look to recapitalize their fighter fleets,"" said Jeff Babione, the head of Lockheed's F-35 program.

The governments of Belgium, Finland, Germany, Spain, Switzerland, the United Arab Emirates and others have been eyeing a purchase of the stealthy jet as potential new customers.

In Canada, Liberal Prime Minister Justin Trudeau campaigned in 2015 on a promise not to buy the F-35 fighter, saying it was too expensive.

But last week, in a move that could ultimately benefit Lockheed, Trudeau's government scrapped plans to buy 18 Boeing Co (N: ) Super Hornets and made clear the company would not win a contract for 88 jets unless it dropped a trade challenge against Canadian planemaker Bombardier Inc (TO: ).

The U.S. and its allies are negotiating an annual purchase of a batch of 141 planes. As of Friday, they had more than 265 of the jets already flying.

In order to meet its planned growth to a fleet of more than 3,000 jets worldwide, the company has hired more than 1,300 of a planned 1,800 workers at its Fort Worth, Texas factory. There are also assembly facilities in Japan run by Mitsubishi Heavy Industries (T: ) and Italy, run by Leonardo (MI: ).

The company is scheduled to deliver about 90 jets next year and the Bethesda, Maryland-based weapons maker aims to nearly triple annual production to more than 160 jets in 2023.

Lockheed shares hit an all-time high of $323.38 on Friday, capping an almost 250 percent run over the last five years and showing that investors expect steady and strong profit growth from the world's biggest defense contractor.

PRODUCTION DELAYS

Despite the consistent growth, the F-35 has been widely criticized for being too expensive, including by U.S. President Donald Trump and other U.S. officials, who have also pointed to numerous production delays and cost overruns.

A quarter of the operating F-35 fleet was temporarily grounded this year because of problems with pilots' oxygen supplies.

The U.S. Government Accountability Office also published a report this year detailing a shortage of spare parts that could plague the F-35 program for several years.

The supply chain is already working at peak capacity.

Lockheed, the prime contractor, and its partners, including Northrop Grumman Corp (N: ), United Technologies Corp's (N: ) Pratt & Whitney and BAE Systems Plc (L: ), have been working on building a more cost-effective supply chain.",https://www.investing.com/news/stock-market-news/lockheed-hits-2017-f35-delivery-target-despite-production-hiccups-1002278,0.03,0.866,0.105,0.9904
2017-12-19,80.056640625,80.056640625,79.06230163574219,79.78602600097656,68.96170043945312,5788886,RTX,2017-12-19,United Technologies resolves U.S. counterfeit parts probe for $1 million By Reuters,"Published Dec 19, 2017 12:54PM ET

© Reuters. FILE PHOTO: United Technologies logo is displayed on a screen at the post where it's stock is traded on the floor of the NYSE in New York

RR +2.94% Add to/Remove from Watchlist RTX +1.03% Add to/Remove from Watchlist TGI +2.28% Add to/Remove from Watchlist

By Nate Raymond

(Reuters) - United Technologies Corp (N: ) will pay $1.06 million to resolve claims that a company it indirectly owned falsely certified the authenticity of counterfeit parts incorporated into U.S. Army helicopter engines, the U.S. Justice Department said on Tuesday.

The civil settlement with the Farmington, Connecticut-based aerospace supplier will resolve claims that a business it has since sold violated the False Claims Act while acting as a subcontractor to Rolls-Royce Holdings Plc (L: ).

""Vulnerabilities caused by counterfeit parts will not be tolerated,"" U.S. Attorney John Durham in Connecticut said in a statement.

United Technologies did not admit wrongdoing as part of the settlement and did not immediately respond to a request for comment.

The settlement centered on a pump and engine controls systems business that United Technologies came to indirectly own after purchasing aircraft components maker Goodrich Corp in July 2012.

As part of a deal to resolve a Justice Department antitrust lawsuit, United Technologies agreed to divest the pump and engine control systems business. United Technologies sold the business to Triumph Group Inc (N: ) in March 2013.

The department said the Goodrich business had been a subcontractor to Rolls-Royce, an Army contractor, and sold parts to the company to be included in the M-250 series of engines, which were installed in Army helicopters.

From 2005 to 2012, the Goodrich pump and engine control systems business bought, shipped and caused counterfeit microprocessors to be integrated into an engine control unit that was installed in the M-250 engines, Durham's office said.

During that time, the Goodrich business provided to the government numerous false certifications as to the authenticity of the parts, according to the settlement agreement.

Prosecutors have previously brought criminal charges against two men in connection with the case, Jeffrey Krantz and Jeffrey Warga, who they say supplied computer chips to the Goodrich business that were then used in helicopters.

Krantz pleaded guilty to wire fraud and was sentenced in 2015 to three years of probation and a $100,000 fine. Warga pleaded guilty to conspiring to commit wire fraud and was sentenced in 2016 to three years of probation and a $10,000 fine.",https://www.investing.com/news/stock-market-news/united-technologies-resolves-us-counterfeit-parts-probe-for-1-million-1009947,0.07,0.827,0.103,0.9414
2017-12-20,80.15733337402344,80.48458099365234,79.4776611328125,79.92448425292969,69.08138275146484,5197301,RTX,2017-12-20,Korean Air to receive first Bombardier C Series jet on Friday after engine delays By Reuters,"Published Dec 19, 2017 11:03PM ET Updated Dec 19, 2017 11:10PM ET

© Reuters. FILE PHOTO: An employee inspects the engine of a C Series plane at Bombardier's plant in Mirabel

AIR +1.38% Add to/Remove from Watchlist RTX +1.03% Add to/Remove from Watchlist BBDb +4.27% Add to/Remove from Watchlist 003490 -0.45% Add to/Remove from Watchlist

SEOUL (Reuters) - Korean Air Lines Co Ltd (KS: ) said on Wednesday it will receive its first Bombardier Inc (TO: ) C Series jet on Friday after months of delays related to engine issues, with a second delivery to follow shortly after.

United Technologies Corp (N: ) held back some shipments of its troubled Pratt & Whitney geared turbofan jet engines to plane makers, and offered spares to airlines which have had problems with engines already in service.

Korean Air, the first Asian airline to receive the C Series, in August forecast it would receive five CS300 jets this year. In October, President Walter Cho said the estimate had changed to ""hopefully one"".

The first CS300 will be delivered to Korean Air in Canada on Friday and will arrive in Seoul on Dec. 25, with the second due to arrive in Seoul on Jan. 1, a Korean Air spokeswoman said.

Korean Air in a statement said the two jets will run domestic routes from Jan. 16. The airline expects to receive eight more CS300s by the end of 2018, raising its total to 10.

Bombardier, which in October announced plans to sell a controlling stake in the fuel-efficient jet to Airbus SE (PA: ), last week said it expected to deliver 40 C Series aircraft next year.",https://www.investing.com/news/stock-market-news/korean-air-to-receive-first-bombardier-c-series-jet-on-friday-after-engine-delays-1012244,0.021,0.958,0.021,-0.0516
2017-12-22,80.2517318725586,80.30207824707031,79.89301300048828,80.06922912597656,69.20648193359375,2549551,RTX,2017-12-22,Sonic boom or bust? Dreams of super-fast jet travel revival face headwinds By Reuters,"Published Dec 22, 2017 01:18AM ET

© Reuters. An artist's impression shows Boom's 55-seat supersonic aircraft and Boom's XB-1 supersonic demonstrator in this undated handout obtained by Reuters

BA +0.96% Add to/Remove from Watchlist AIRF +2.99% Add to/Remove from Watchlist RR +2.94% Add to/Remove from Watchlist LMT +0.39% Add to/Remove from Watchlist GE +0.57% Add to/Remove from Watchlist RTX +1.03% Add to/Remove from Watchlist ICAG +2.22% Add to/Remove from Watchlist 9201 -0.32% Add to/Remove from Watchlist

By Jamie Freed

(Reuters) - Supersonic passenger travel, which died out with the Concorde's demise in 2003, will make a comeback by the mid-2020s if three entrepreneurial U.S.-based companies can make jets quiet and efficient enough to win over buyers and fliers.

Fifteen years ago, Boeing Co (N: ) canceled plans to build the near-supersonic Sonic Cruiser, the last big attempt by a major manufacturer to speed up commercial travel.

Now Japan Airlines Co Ltd (T: ) and Virgin Group are backing one of the three U.S. supersonic projects, Denver-based Boom Technology Inc, which plans a 55-seat all business class jet.

Lockheed Martin Corp (N: ) is partnering with Aerion Corp to develop smaller supersonic business jets, with Spike Aerospace Inc also targeting the private jet market given many see the super-rich as the likeliest early adopters of supersonic travel.

Concorde was developed in the 1960s, meaning this is hardly a new technology. But the program was government-backed, with only 14 jets ever delivered to then-government owned British Airways (L: ) and Air France (PA: ). Other airline orders evaporated as the purchase price soared and they were eventually retired as maintenance costs rose and passenger revenue fell.

New players are relying on venture capital funding models.

""This is more about engines and economics than it is about airframes,"" Richard Aboulafia, the vice president of analysis at aerospace research firm Teal Group, said of the challenges of a supersonic revival.

To make the project economics stack up the engines need to be far more fuel efficient and less noisy than those used by Concorde or fighter jets.

That has proven tough to engineer, especially at higher speeds like the Concorde's Mach 2, which halved the travel time from London to New York to 3.5 hours.

'REALISTIC PROJECT'

Engine manufacturers and jet makers have spent decades improving fuel efficiency, expanding range and reducing noise.

But to get up to mach speed, a supersonic jet requires an engine core more like those on the commercial jets of the 1970s and 1980s which noisily gobble more air and fuel.

""A large fraction of the benefits we have in efficiency and noise reduction we are going to lose as soon as we have to go back to that sort of architecture,"" said Daniel Edgington-Mitchell, an aerospace engineering lecturer at Melbourne's Monash University.

Aerion, the most advanced of the proposed supersonic jet projects, is working with GE Aviation (N: ) to develop an engine based on a core used in F-16 fighters and Boeing 737s that was developed in the 1970s, a GE spokesman said.

In a sign of the challenges involved using an older engine core rather than spending $1 billion-plus to engineer a new one, Aerion has reduced the jet's planned speed from Mach 1.6 to 1.4.

Today's top business jets fly at around Mach 0.9 and commercial jets at Mach 0.85.

Jeff Miller, Aerion's head of marketing, said the speed had fallen to meet noise standards and due to temperature limits involved with adapting an existing engine core.

Aerion, chaired by billionaire businessman Robert Bass, plans for the 12-seat, $120 million jet to make its first test flight in 2023, with entry into service in 2025.

""Aerion has researched the problems since 2003 and therefore reached the highest degree of realism,"" Leeham Co analyst Bjorn Fehrm said, comparing it to the loftier supersonic ambitions of Boom and Spike. ""If one wants to go faster, a suitable core is harder to find.""

FASTER IS BETTER

Boom wants a $200 million jet capable of Mach 2.2 and Spike aims for a $100 million jet at Mach 1.6, down from an earlier Mach 1.8.

Both want their jets to enter service in 2023, two years earlier than Aerion.

Several industry sources said those timelines appeared unrealistic because the companies have yet to select engines and will face testing and certification challenges.

Boom founder and CEO Blake Scholl said the company was examining an adaptation of an existing engine as well as a clean-sheet option, with more to say next year. Spike CEO Vik Kachoria said his company was in talks with two engine suppliers. Both are working on smaller demonstrator aircraft with different engines designed to prove the concept is achievable within their proposed timeframes.

Engine maker Rolls-Royce Holdings PLC (L: ) said it was interested in supersonic work. United Technologies Corp's (N: ) Pratt & Whitney division said it was ""not currently"" working with Boom and did not respond to a question on Spike, while GE did not provide comment on either project.

Scholl said airlines need a speed of at least Mach 2 to make the supersonic business case stake up because that would shave one day off a trans-Atlantic itinerary and two days off trans-Pacific trips. For now, only over-water itineraries are under consideration due to widespread bans on civilian supersonic flights over land.

""Faster speeds not only are better for passengers, they are better for airlines, who get to turn the plane around and fly more segments in the same day, possibly even with the same crew,"" Scholl said.

Japan Airlines and Virgin Group, which declined to comment, have a combined 30 options over Boom jets, with three other as-yet-unnamed customers signed on for another 46.

Former British Airways chief Concorde pilot Mike Bannister said the biggest hurdle for Boom was to develop jets at a price that would stack up for airlines, or early orders would evaporate as they had with Concorde.

""The technical challenges, whilst great, are surmountable,"" said Bannister, who was the captain of the last-ever commercial Concorde flight and has advised Boom's team.

""It is an absolute delight to be able to see on the horizon the prospect of another supersonic airliner, particularly for my family because my daughter who is 24 is a commercial pilot. I would love to see my daughter flying it.""",https://www.investing.com/news/stock-market-news/sonic-boom-or-bust-dreams-of-superfast-jet-travel-revival-face-headwinds-1022235,0.021,0.897,0.081,0.9961
